#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1.6913922528743918e+18,35.7839,-18.7418,0.455216,0.935704,0.00277916,-0.00397009,-0.352754,1.80199,-1.63278,0.0137547,-0.00202623,0.00227165,-0.0682828,-1.79362,-0.623984,0.0566869
1.6913922529909302e+18,35.9928,-18.9372,0.457012,0.933108,0.00280392,-0.00401069,-0.359562,1.86928,-1.70005,0.016387,-0.00378935,-0.00372487,-0.0271068,1.80297,-1.11526,0.00179796
1.6913922530993024e+18,36.2038,-19.1281,0.458776,0.932995,0.00238599,-0.00416716,-0.359857,1.97956,-1.79445,0.0164634,-0.00704286,-0.00614259,-0.000755315,-0.0866883,0.0697226,-0.013035
1.6913922532075743e+18,36.4136,-19.318,0.46048,0.932992,0.00191463,-0.00432679,-0.359866,1.8785,-1.70305,0.0154472,-0.00690391,-0.00595026,0.000104163,-1.44309,1.30944,-0.0132262
1.6913922533161413e+18,36.6067,-19.4928,0.461893,0.932998,0.00177336,-0.00423743,-0.359852,1.69131,-1.53108,0.010877,-0.000478544,0.00767075,0.000516268,-1.89204,1.73211,-0.0339354
1.6913922534325962e+18,36.7901,-19.6588,0.46306,0.933012,0.00199669,-0.00370863,-0.359822,1.46465,-1.32486,0.00871144,0.000519622,0.0104034,0.000555741,-1.94145,1.75934,-0.0185225
1.6913922535409441e+18,36.9367,-19.7922,0.463976,0.932841,0.00220631,-0.00321763,-0.360266,1.23929,-1.16457,0.00738869,0.00023354,0.00911907,-0.0545613,-2.67217,0.724648,-0.00633209
1.6913922536493637e+18,37.0543,-19.9139,0.464691,0.929199,0.00240958,-0.00279086,-0.36956,0.942256,-1.09396,0.00527354,-3.87382e-05,0.00716282,-0.28495,-2.67923,0.702991,-0.019271
1.6913922537578486e+18,37.1462,-20.024,0.46523,0.923433,0.00260892,-0.0024399,-0.383743,0.814581,-0.919847,0.00465074,0.000568153,0.0059142,-0.14875,0.175673,2.49722,0.00620776
1.6913922538663076e+18,37.231,-20.1118,0.465586,0.922696,0.00260186,-0.00209993,-0.385514,0.709382,-0.760951,0.00136331,-0.00313499,0.00347169,-0.0541749,-1.80794,0.571778,-0.0238539
1.6913922539826483e+18,37.3018,-20.1959,0.465636,0.919541,0.00252171,-0.00190046,-0.392981,0.5122,-0.690582,-0.000189589,-0.00229811,0.00147054,-0.201119,-1.56266,0.643875,0.00265533
1.6913922540910282e+18,37.3501,-20.2654,0.465595,0.914554,0.00247201,-0.00176907,-0.404452,0.391419,-0.605759,-0.000514057,-0.00178055,0.00107808,-0.227438,-0.758383,0.851841,0.00525879
1.691392254199315e+18,37.3938,-20.3224,0.465582,0.912153,0.00241234,-0.00165559,-0.40984,0.40677,-0.462083,0.000142593,-0.00212084,0.00141654,-0.00741111,-0.281429,1.03807,0.00102102
1.6913922543079035e+18,37.4336,-20.3686,0.465604,0.911757,0.00235489,-0.00155909,-0.410721,0.322147,-0.406348,0.000106097,-0.00151681,0.000999186,-0.0516937,-0.901676,0.362309,-0.00690527
1.691392254416077e+18,37.4636,-20.41,0.465607,0.909769,0.00232802,-0.00147851,-0.415106,0.23424,-0.36413,-0.000106292,-0.000906533,0.000841766,-0.115619,-0.740184,0.404624,-0.00228694
1.6913922545327352e+18,37.4879,-20.4487,0.465597,0.906872,0.0023115,-0.00140883,-0.421396,0.193621,-0.304178,-9.28171e-05,-0.000920916,0.000587267,-0.0929226,0.174491,0.701925,-0.00188139
1.69139225464104e+18,37.5098,-20.4771,0.465608,0.906173,0.00228506,-0.00134911,-0.4229,0.1971,-0.234723,0.000153846,-0.00101099,0.000585604,-0.000174756,-0.305119,0.369816,-0.00292632
1.69139225474937e+18,37.5293,-20.5004,0.465626,0.90617,0.00225852,-0.00129886,-0.422905,0.166667,-0.19826,0.000148375,-0.000702122,0.000557906,-1.00492e-05,-0.259942,0.309861,-0.00937875
1.6913922548579336e+18,37.5422,-20.5156,0.465639,0.906185,0.00224338,-0.00127282,-0.422873,0.0751564,-0.0885213,8.25347e-05,-0.000140589,0.000266187,-0.00108856,-0.374746,0.439448,0.00901012
1.6913922549746542e+18,37.5499,-20.5246,0.465647,0.906195,0.00222904,-0.00125817,-0.422852,0.104644,-0.123805,8.05246e-05,-0.000618086,0.000187742,0.0255696,-0.47505,0.595824,0.00155421
1.6913922550827133e+18,37.5764,-20.5562,0.465673,0.906271,0.00217582,-0.00119615,-0.422691,0.34435,-0.410426,0.000301891,-0.00185836,0.00108474,-0.000491751,0.799203,-0.948357,0.00656076
1.6913922551911165e+18,37.6168,-20.6042,0.465712,0.906266,0.0021238,-0.00108726,-0.422702,0.383056,-0.456305,0.00029906,-0.00152767,0.00152762,-0.000636712,-0.271924,0.337888,-0.00546712
1.6913922552996206e+18,37.656,-20.6507,0.465751,0.906265,0.00201476,-0.000968539,-0.422704,0.364634,-0.435541,0.00012911,-0.00441594,0.00134478,2.25982e-05,0.503157,-0.619596,-0.00959547
1.6913922554077724e+18,37.7053,-20.7094,0.46573,0.906257,0.00183649,-0.000731665,-0.422722,0.57,-0.680986,-0.00102598,-0.00478674,0.00451817,-0.000568581,3.03689,-3.61846,-0.012563
1.691392255524543e+18,37.7854,-20.8048,0.465553,0.906238,0.00179091,-0.000271872,-0.422764,0.724689,-0.864624,-0.00252358,-0.00217456,0.00856542,-0.000959602,0.039446,-0.0337598,-0.0160604
1.6913922556327762e+18,37.8619,-20.8975,0.465234,0.905835,0.00179438,0.000159754,-0.423627,0.657902,-0.849375,-0.00367187,-0.00432282,0.00574547,-0.0705275,-1.29703,0.0626273,-0.0128023
1.6913922557411395e+18,37.9256,-20.9873,0.464862,0.902418,0.00168075,0.00050948,-0.430858,0.540944,-0.796241,-0.00362103,-0.00439768,0.00432564,-0.152267,0.357532,1.46317,0.000875008
1.6913922558494602e+18,37.9854,-21.0643,0.464525,0.90163,0.00160599,0.000820697,-0.432505,0.526443,-0.657386,-0.00303595,-0.00346703,0.00454813,-0.000410482,-0.706116,0.885937,0.00590648
1.6913922559578363e+18,38.0383,-21.1301,0.464267,0.901621,0.00156959,0.00107546,-0.432523,0.452807,-0.564901,-0.00209204,-0.00186362,0.00328933,-0.000421093,-0.6542,0.816429,0.0179198
1.691392256074874e+18,38.0867,-21.1903,0.464067,0.901609,0.00155104,0.00124478,-0.432547,0.381357,-0.475678,-0.00160705,-0.00135918,0.00237392,-0.000461841,-0.575837,0.719928,-0.00209581
1.6913922561828708e+18,38.1227,-21.2389,0.46392,0.900672,0.00153474,0.00136983,-0.434495,0.285829,-0.427835,-0.00131756,-0.00112049,0.00182117,-0.078966,-0.867427,0.431146,0.00433282
1.691392256291207e+18,38.1512,-21.2811,0.463796,0.898962,0.00152182,0.00148278,-0.438021,0.262101,-0.346443,-0.0011427,-0.000887742,0.00179455,-0.0153299,0.217313,1.01414,0.0054184
1.691392256400001e+18,38.1777,-21.315,0.463688,0.898934,0.00151456,0.00157889,-0.43808,0.225677,-0.288576,-0.000921488,-0.000918318,0.00127264,-0.000416547,-0.360273,0.456279,0.015084
1.691392256516169e+18,38.2003,-21.3465,0.463591,0.898246,0.00150232,0.00165724,-0.439488,0.163236,-0.255225,-0.000808193,-0.000636364,0.000851434,-0.0516345,-0.506651,0.283049,3.37788e-05
1.6913922566245258e+18,38.2156,-21.372,0.463518,0.8967,0.00149284,0.00172046,-0.442632,0.131674,-0.216594,-0.000633284,-0.000143147,0.000883652,-0.0518773,0.159091,0.533224,0.0111715
1.6913922567333028e+18,38.2304,-21.3923,0.463452,0.896379,0.00149072,0.00177736,-0.443282,0.129711,-0.169758,-0.000605256,-0.000387392,0.000886335,-0.000422966,-0.207145,0.277315,0.000305134
1.6913922568414436e+18,38.2392,-21.4038,0.463413,0.896371,0.00147656,0.00180949,-0.443299,0.0490767,-0.0648936,-0.000237007,-0.000689703,0.000256684,-0.00077273,-0.111415,0.181564,0.00188249
1.6913922569497175e+18,38.2448,-21.412,0.463384,0.896228,0.00144522,0.00183346,-0.443588,0.104663,-0.153711,-0.000556513,-0.00163236,0.000451293,0.00818909,3.19624,-4.31105,-0.0290027
1.6913922570662182e+18,38.2786,-21.4566,0.463199,0.89606,0.00130874,0.00197178,-0.443927,0.458103,-0.603905,-0.00243382,-0.00533585,0.00223535,0.00624989,2.78037,-3.66427,-0.010356
1.6913922571745859e+18,38.3453,-21.5441,0.462813,0.896037,0.00109774,0.00219592,-0.443973,0.740116,-0.974556,-0.00483531,-0.00485284,0.00120172,-0.000693805,2.40152,-3.15116,-0.0183119
1.691392257282972e+18,38.4396,-21.668,0.462111,0.896022,0.000910654,0.00226061,-0.444002,0.964549,-1.26852,-0.0078474,-0.00210708,-0.00200254,-0.000429897,1.4182,-1.84974,-0.0244935
1.6913922573912556e+18,38.5465,-21.8083,0.461206,0.89602,0.000754318,0.0021934,-0.444008,0.977732,-1.28559,-0.00827723,-0.00198046,-0.00248802,-1.57817e-05,-0.431029,0.565911,0.00259929
1.6913922574996472e+18,38.6483,-21.9422,0.460357,0.896022,0.00065763,0.00214106,-0.444003,0.900979,-1.18391,-0.00703236,-8.78381e-07,-0.00071545,0.000199751,-0.874171,1.15702,0.0133534
1.6913922576162785e+18,38.7466,-22.0712,0.459539,0.896032,0.000577921,0.00227182,-0.443984,0.786514,-1.03653,-0.00808141,-0.00664975,0.00450547,0.000562312,-1.03133,1.31191,-0.0261428
1.6913922577246426e+18,38.8257,-22.1752,0.458542,0.896034,0.000628697,0.00274382,-0.443977,0.678533,-0.892063,-0.01037,-0.000446233,0.0102169,-0.000100931,-0.973832,1.29743,0.00516835
1.6913922578331356e+18,38.8924,-22.265,0.457503,0.895509,0.000872259,0.00323925,-0.44503,0.54164,-0.784019,-0.00941164,-1.04967e-05,0.00959926,-0.0761313,-1.58724,0.716516,0.00592082
1.691392257941556e+18,38.9423,-22.3451,0.456628,0.891928,0.00104895,0.00366879,-0.452161,0.382286,-0.701424,-0.00748422,-0.000362893,0.00771212,-0.198916,-1.36026,0.795065,0.0193041
1.691392258057968e+18,38.9861,-22.4179,0.455851,0.88871,0.00120283,0.00404181,-0.458451,0.384129,-0.546151,-0.00636523,-5.43819e-05,0.00645126,-0.00885869,-0.173856,1.18315,0.0158515
1.6913922581665188e+18,39.0242,-22.472,0.455243,0.888577,0.00134796,0.00432036,-0.458705,0.312752,-0.465012,-0.00531466,0.000292993,0.00551877,-0.0256893,-0.941294,0.489016,0.0127222
1.6913922582747036e+18,39.0529,-22.5192,0.454755,0.886836,0.00144985,0.00455092,-0.462059,0.220163,-0.410764,-0.00417348,-6.50442e-05,0.00415736,-0.10174,-0.7709,0.513671,0.0129778
1.6913922583915564e+18,39.0755,-22.5627,0.454333,0.883986,0.00152671,0.00474907,-0.467488,0.189813,-0.334575,-0.00347934,-0.000179225,0.00352351,-0.0598217,0.248651,0.827855,0.00490203
1.691392258499704e+18,39.0964,-22.5945,0.453995,0.883704,0.00160727,0.00489942,-0.468019,0.180483,-0.265983,-0.00296356,0.000193619,0.00288968,-0.000166608,-0.304257,0.453343,0.0100446
1.6913922586081372e+18,39.1135,-22.6211,0.453717,0.883319,0.0016688,0.00502581,-0.468742,0.133152,-0.230946,-0.00234418,0.000239375,0.0023224,-0.0351486,-0.441384,0.294147,0.00524519
1.6913922587163889e+18,39.1259,-22.6441,0.453494,0.882108,0.00171259,0.00512901,-0.471016,0.106032,-0.193358,-0.00196247,-0.000121965,0.00189737,-0.0365152,0.143682,0.487986,-0.00167287
1.6913922588249408e+18,39.1376,-22.6624,0.453303,0.881923,0.00175625,0.00521306,-0.47136,0.101458,-0.151838,-0.00169635,-6.39193e-05,0.00154492,9.95893e-06,-0.181818,0.272144,0.00117987
1.6913922589414075e+18,39.1476,-22.6786,0.453136,0.881599,0.00179335,0.00528632,-0.471965,0.070686,-0.129266,-0.00131603,7.1426e-06,0.00118814,-0.0238643,-0.249272,0.183902,-0.00525964
1.691392259049746e+18,39.1538,-22.6909,0.453021,0.880823,0.00181539,0.00534142,-0.473412,0.0456655,-0.0910052,-0.000858058,0.000209949,0.00111522,-0.00738601,1.2378,-1.37453,-0.00967137
1.6913922591582953e+18,39.1571,-22.6965,0.452965,0.88065,0.00182725,0.00536649,-0.473733,0.0201329,-0.0311273,-0.000399682,-0.000228361,0.000240582,-0.0138746,-1.45414,2.18404,0.0143367
1.691392259266446e+18,39.1635,-22.7075,0.452845,0.880196,0.00185164,0.00540718,-0.474576,0.130378,-0.248183,-0.00278113,0.000102126,0.00214389,-0.0600518,3.01942,-6.23128,-0.0731527
1.6913922593830746e+18,39.2023,-22.7689,0.452182,0.879646,0.00198732,0.00568082,-0.475591,0.481889,-0.736968,-0.00820179,-0.000177365,0.00771663,0.00417719,2.43834,-3.71515,-0.0425609
1.6913922594914424e+18,39.2692,-22.8713,0.451041,0.879624,0.00212967,0.006144,-0.475625,0.723905,-1.10989,-0.0139362,-0.00594038,0.00746776,-0.000256106,2.06625,-3.21966,-0.077606
1.69139225960011e+18,39.3609,-23.0114,0.44917,0.879615,0.00195883,0.00657974,-0.475637,0.944944,-1.44828,-0.0214258,-0.00261279,0.00216139,-0.000558911,2.05489,-3.0699,-0.0907834
1.6913922597081503e+18,39.4761,-23.1877,0.446503,0.8796,0.00174888,0.00657061,-0.475666,1.1632,-1.78311,-0.0258651,-0.00727678,-0.00597569,-0.000569502,1.98414,-3.08991,-0.0243559
1.6913922598250084e+18,39.6264,-23.4175,0.443202,0.879585,0.00106912,0.00643958,-0.475697,1.3896,-2.13233,-0.0299189,-0.0102777,-0.00814675,-0.000599297,1.74644,-2.68672,-0.037846
1.6913922599331108e+18,39.7789,-23.6606,0.439839,0.877351,0.000353444,0.00628851,-0.479808,1.36404,-2.30173,-0.0295517,-0.00611321,-0.010516,-0.181893,0.483795,0.771726,0.0201316
1.6913922600416392e+18,39.9281,-23.8989,0.436668,0.876195,-0.0002124,0.00596246,-0.481919,1.34668,-2.13126,-0.027925,-0.00558009,-0.00998668,-0.00439538,-0.705608,1.15396,0.0187474
1.6913922601497876e+18,40.0714,-24.1251,0.433852,0.876166,-0.000875122,0.00595166,-0.481972,1.2958,-2.05564,-0.0240379,-0.013484,-0.00321666,-0.000266569,-0.721287,1.10829,0.0247249
1.691392260258328e+18,40.2071,-24.3395,0.431367,0.876163,-0.00158648,0.00620831,-0.481973,1.20583,-1.91486,-0.022282,-0.0152152,-0.00304986,0.000316586,-0.991966,1.52361,-0.00114999
1.6913922603749056e+18,40.3316,-24.5546,0.429083,0.872091,-0.00213292,0.00645537,-0.489297,0.93554,-1.77498,-0.017886,-0.00557955,0.00191304,-0.241866,-0.514644,2.33237,-0.00177069
1.6913922604831854e+18,40.4336,-24.7297,0.427136,0.870369,-0.00225794,0.00669611,-0.49235,0.898246,-1.50216,-0.0174536,-0.00329647,0.00357744,-0.00282338,-1.19682,2.06278,0.0141278
1.691392260591568e+18,40.5235,-24.8798,0.425398,0.870353,-0.00230562,0.00693062,-0.492374,0.770522,-1.28811,-0.0150457,-0.00249074,0.00313436,-0.000137687,-1.13299,1.89833,0.0270162
1.6913922606999393e+18,40.6002,-25.0079,0.423907,0.870348,-0.00234818,0.00713329,-0.49238,0.654645,-1.09482,-0.0128634,-0.00241312,0.00257677,-0.000170515,-1.00372,1.67368,0.0169404
1.6913922608165837e+18,40.6664,-25.1185,0.422431,0.870349,-0.00256378,0.00761918,-0.492369,0.499979,-0.840987,-0.0122042,-0.00830729,0.00623768,-3.97939e-05,-0.703091,1.15864,-0.0108458
1.6913922609249485e+18,40.7225,-25.2122,0.42101,0.870337,-0.00268669,0.00817124,-0.492382,0.560714,-0.940326,-0.0159285,-0.00401355,0.0111571,-0.00101674,1.42902,-2.34471,-0.0647611
1.6913922610333934e+18,40.7936,-25.331,0.418981,0.870298,-0.00245152,0.00891193,-0.492438,0.735947,-1.23156,-0.021849,-0.00285683,0.0160394,-0.00127846,1.72603,-2.88599,-0.0468006
1.6913922611416223e+18,40.8849,-25.4836,0.416306,0.870256,-0.0020755,0.00974816,-0.492499,0.93012,-1.55495,-0.0284519,-0.000105641,0.0168407,-0.0012508,1.83602,-3.0529,-0.0576454
1.6913922612500815e+18,40.9976,-25.6719,0.412975,0.870213,-0.00168569,0.010576,-0.49256,1.1255,-1.88324,-0.0331995,-0.00393851,0.0164116,-0.00122555,1.62628,-2.75707,-0.0358591
1.6913922613666237e+18,41.1361,-25.9033,0.409012,0.870177,-0.00147901,0.0115436,-0.492602,1.19418,-2.00068,-0.0358461,-0.010094,0.0131631,-8.81417e-05,-0.247262,0.306156,-0.057553
1.6913922614751521e+18,41.2649,-26.1188,0.40493,0.870171,-0.00184605,0.0120464,-0.492599,1.19324,-2.00013,-0.0404312,-0.0038273,-0.00385565,-0.000458676,0.503693,-0.746607,-0.0598101
1.6913922615832786e+18,41.3991,-26.3433,0.40018,0.870156,-0.00208163,0.0116848,-0.492634,1.27697,-2.13574,-0.045504,0.000459546,-0.00944455,-0.000772374,0.459977,-0.760997,-0.0127887
1.6913922616916803e+18,41.5362,-26.5724,0.395306,0.870154,-0.00234958,0.0113548,-0.492644,1.23546,-2.06873,-0.0429584,-0.00326317,-0.00556618,7.22937e-05,-0.836556,1.37279,0.0416208
1.6913922618001185e+18,41.6635,-26.7856,0.3909,0.870161,-0.00263808,0.0112417,-0.492633,1.11846,-1.87395,-0.0383107,-0.00339171,-0.00383708,0.000168743,-1.21695,2.03954,0.0421989
1.6913922619166802e+18,41.7809,-26.9909,0.386909,0.868179,-0.00279029,0.0111748,-0.496118,0.866219,-1.67989,-0.0299206,0.00016967,-0.000432704,-0.194596,-2.82618,1.44395,0.0866344
1.6913922620250286e+18,41.8582,-27.1625,0.384122,0.859176,-0.00297933,0.0111216,-0.511551,0.562376,-1.5097,-0.0218161,0.000128869,0.000154022,-0.429808,-2.71153,1.67825,0.0777508
1.6913922621333445e+18,41.9095,-27.3137,0.382047,0.846637,-0.0032302,0.0110544,-0.532046,0.389593,-1.31084,-0.0167506,-2.49129e-07,0.000313124,-0.422377,-1.19555,1.80765,0.0419729
1.6913922622417354e+18,41.9466,-27.444,0.380413,0.835239,-0.00345186,0.0109855,-0.549767,0.279672,-1.12451,-0.0133113,7.82656e-05,3.65339e-05,-0.361134,-0.87611,1.6399,0.0209401
1.691392262350148e+18,41.9737,-27.5554,0.379114,0.825444,-0.00364199,0.0109225,-0.564366,0.226181,-0.955077,-0.0109736,4.91305e-05,3.23835e-05,-0.260669,0.689117,1.59837,0.00527296
1.6913922624667162e+18,42.0061,-27.6545,0.377775,0.822569,-0.00369279,0.0109065,-0.568549,0.286273,-0.766488,-0.0112323,0.000140773,0.000118091,-0.000970632,-0.44098,1.27769,0.00413325
1.6913922625750848e+18,42.0343,-27.73,0.376674,0.822568,-0.00369022,0.0109059,-0.568551,0.239342,-0.641123,-0.00939542,0.0,0.0,0.0,-0.399049,1.06941,0.0131074
1.691392262684048e+18,42.0557,-27.7876,0.375836,0.822572,-0.00368908,0.0109044,-0.568545,0.163665,-0.44173,-0.00638518,0.0,0.0,0.0,-0.4024,1.04291,0.019647
1.6913922627918052e+18,42.0741,-27.837,0.375119,0.822647,-0.00369168,0.0109013,-0.568435,0.204413,-0.548385,-0.00802149,-0.000154405,-3.62643e-05,0.011255,1.35019,-3.47012,-0.0589461
1.6913922629084513e+18,42.108,-27.9277,0.373794,0.82262,-0.00369296,0.010898,-0.568475,0.366584,-0.978906,-0.0143187,-6.08911e-05,0.000105289,-0.000284177,1.40693,-3.73559,-0.051433
1.6913922630170442e+18,42.1562,-28.0563,0.371916,0.822599,-0.00368781,0.0108993,-0.568506,0.510298,-1.36084,-0.0198766,-5.33129e-05,5.69439e-05,-0.000771477,1.29277,-3.43875,-0.0462796
1.6913922631251215e+18,42.2196,-28.2254,0.369482,0.822565,-0.00395108,0.0110198,-0.56855,0.646987,-1.73356,-0.0251051,-0.00867218,-0.000287332,-0.00146471,1.27,-3.4357,-0.043457
1.691392263233473e+18,42.2981,-28.4347,0.366259,0.822509,-0.00450968,0.0116038,-0.568616,0.782109,-2.10326,-0.0327589,-0.0158847,0.00388999,-0.00199425,1.26753,-3.38124,-0.049743
1.6913922633418778e+18,42.3901,-28.6805,0.36242,0.822434,-0.00500694,0.0122512,-0.568707,0.880199,-2.36242,-0.0380448,-0.0100639,0.00697531,-0.00224888,0.270894,-0.627589,-0.0435855
1.6913922634584873e+18,42.4922,-28.9533,0.357959,0.822364,-0.00510904,0.012915,-0.568793,0.848236,-2.27406,-0.0377459,-0.00681002,0.00858506,-0.00181896,-0.60091,1.59973,0.0318411
1.6913922635668032e+18,42.5799,-29.1876,0.354124,0.822328,-0.00531141,0.0136396,-0.568825,0.763123,-2.05535,-0.033952,-0.0139937,0.00801526,-7.73645e-05,-0.871854,2.26434,0.0306686
1.691392263675159e+18,42.6563,-29.3922,0.350597,0.82234,-0.00597594,0.0143733,-0.568783,0.642772,-1.73929,-0.0300684,-0.016501,0.00362848,0.000767506,-0.916943,2.48742,0.0490476
1.6913922637835077e+18,42.7239,-29.5735,0.347445,0.822351,-0.00655233,0.0149746,-0.568745,0.622569,-1.68149,-0.0297472,-0.0128514,0.00142296,0.000282837,0.475398,-1.21215,-0.0387507
1.6913922638919163e+18,42.7958,-29.7661,0.343947,0.822352,-0.00708165,0.0153488,-0.568728,0.687014,-1.85123,-0.0336939,-0.0118925,-0.000306107,0.000191411,0.293746,-0.777348,-0.01606
1.6913922640085056e+18,42.8753,-29.9789,0.34005,0.822365,-0.0076337,0.015705,-0.568692,0.658498,-1.77423,-0.0323281,-0.010748,-0.00024792,0.000622073,-0.485898,1.30503,0.0178549
1.6913922641170596e+18,42.9425,-30.1593,0.336654,0.822347,-0.00788552,0.0159925,-0.568707,0.574765,-1.54761,-0.0299275,-0.00452046,0.00314818,-0.000903528,-0.807145,2.17934,0.0308387
1.6913922642251648e+18,43.0025,-30.3205,0.333516,0.822313,-0.00794657,0.0162647,-0.568747,0.55465,-1.49256,-0.0292559,-0.00374822,0.00369954,-0.00112809,0.405561,-1.09372,-0.015617
1.6913922643336187e+18,43.0671,-30.4938,0.330137,0.822263,-0.00800639,0.0165746,-0.56881,0.628154,-1.69036,-0.0329849,-0.00457237,0.0044725,-0.00157388,0.522898,-1.40939,-0.0171816
1.6913922644502316e+18,43.1408,-30.6916,0.326299,0.822219,-0.00807876,0.0169399,-0.568861,0.616327,-1.65952,-0.0322593,-0.00458109,0.0041519,-0.000923674,-0.397243,1.0489,0.0136689
1.6913922645585887e+18,43.2046,-30.8631,0.322984,0.822186,-0.00815723,0.017241,-0.5689,0.558612,-1.50572,-0.0291707,-0.0040706,0.00343814,-0.00094531,-0.610216,1.63267,0.0338378
1.691392264666977e+18,43.2596,-31.0112,0.320105,0.822163,-0.00821192,0.0174547,-0.568926,0.469157,-1.26584,-0.0252948,-0.000572604,0.00106014,-3.61546e-05,-0.41477,1.17793,0.000807338
1.691392264775307e+18,43.311,-31.1497,0.317285,0.822156,-0.00820138,0.0174603,-0.568935,0.499301,-1.34468,-0.0276442,0.000329007,1.3613e-05,-0.000414544,0.778496,-2.09242,-0.0515908
1.691392264891956e+18,43.3745,-31.3204,0.313776,0.822141,-0.0081947,0.0174363,-0.568958,0.56421,-1.51823,-0.0310965,0.0,0.0,0.0,-0.0142621,0.035362,0.0150842
1.691392265000315e+18,43.4342,-31.4813,0.310473,0.822141,-0.00819343,0.017418,-0.568959,0.534286,-1.4387,-0.0294744,6.39255e-05,-0.000242827,-8.09033e-06,-0.435695,1.15963,0.0316404
1.691392265108619e+18,43.4884,-31.6274,0.307479,0.822141,-0.00819494,0.0174023,-0.568959,0.459876,-1.24015,-0.0253651,0.0,0.0,0.0,-0.852503,2.2922,0.0508871
1.691392265216954e+18,43.5356,-31.7547,0.304878,0.822141,-0.00819464,0.0173962,-0.56896,0.436058,-1.17575,-0.0239877,6.06741e-06,-0.00011865,-0.000318776,0.364921,-0.983783,-0.00665831
1.691392265325376e+18,43.5869,-31.8928,0.302053,0.822128,-0.00819262,0.0173936,-0.568979,0.503865,-1.35734,-0.0277311,0.000389933,7.00651e-05,-0.000398355,0.417091,-1.10088,-0.0277061
1.6913922654419955e+18,43.6453,-32.0502,0.298841,0.822125,-0.00819013,0.0173975,-0.568983,0.487903,-1.31474,-0.0268367,0.000191225,-0.000100361,2.52796e-05,-0.341975,0.926535,0.0146139
1.6913922655506378e+18,43.6955,-32.1855,0.29608,0.822125,-0.00819198,0.0173939,-0.568982,0.439561,-1.18563,-0.0241333,-6.53013e-05,-0.000258024,2.00009e-05,-0.501802,1.34159,0.0272751
1.6913922656588503e+18,43.7398,-32.3052,0.293641,0.822126,-0.00819379,0.0173909,-0.568981,0.382884,-1.03394,-0.0210716,0.000252707,6.90772e-05,8.8161e-05,-0.527386,1.41476,0.0336972
1.6913922657671544e+18,43.778,-32.4084,0.291539,0.822126,-0.00819031,0.017394,-0.56898,0.327091,-0.884669,-0.0180194,-6.26177e-05,0.00025495,8.00322e-05,-0.496966,1.33212,0.0260969
1.691392265883709e+18,43.8127,-32.5023,0.28963,0.822127,-0.00818965,0.0173964,-0.56898,0.272531,-0.738651,-0.0149985,0.0,0.0,0.0,-0.438294,1.17852,0.0191601
1.691392265992026e+18,43.8396,-32.5753,0.288147,0.822127,-0.00819165,0.0173931,-0.568979,0.228182,-0.6199,-0.0126495,0.0,0.0,0.0,-0.385516,1.026,0.00936966
1.6913922661003653e+18,43.862,-32.6363,0.286909,0.822127,-0.00819236,0.0173916,-0.568979,0.189795,-0.517174,-0.0104497,0.0,0.0,0.0,-0.327733,0.883277,0.0230832
1.6913922662087532e+18,43.8806,-32.6871,0.285882,0.822127,-0.00819012,0.0173939,-0.568979,0.157026,-0.429435,-0.00864228,0.0,0.0,0.0,-0.279557,0.750176,0.0230378
1.6913922663170982e+18,43.896,-32.7291,0.285035,0.822127,-0.00819148,0.0173919,-0.568979,0.129189,-0.355074,-0.0071554,-0.000255635,-0.000115804,3.90763e-05,-0.246314,0.632202,0.00837887
1.6913922664337231e+18,43.9094,-32.7662,0.28429,0.822127,-0.00819257,0.0173908,-0.568979,0.104031,-0.287563,-0.00581717,0.000193088,-0.000124867,-0.000118638,-0.193554,0.533659,0.00617903
1.6913922665420529e+18,43.9196,-32.7942,0.283728,0.822167,-0.00819076,0.0173932,-0.568922,0.0889135,-0.232943,-0.00479913,-0.000300677,8.86642e-05,0.00894686,0.0200833,0.534606,0.00982251
1.6913922666503805e+18,43.9292,-32.8162,0.283223,0.823044,-0.00816314,0.017406,-0.567652,0.09087,-0.176357,-0.00454169,7.76759e-05,-2.88573e-05,0.0421998,-0.0412538,0.479032,0.0100272
1.6913922667587497e+18,43.9383,-32.8326,0.282773,0.824557,-0.00811826,0.0174268,-0.565452,0.078929,-0.132559,-0.00384358,7.58762e-05,-6.13376e-05,0.0485235,-0.180341,0.314844,0.0130889
1.6913922668673577e+18,43.9456,-32.8452,0.282418,0.82585,-0.00807805,0.0174457,-0.563562,0.061166,-0.101666,-0.00302296,-9.42217e-05,0.000128556,0.0372532,-0.152986,0.260284,-0.00285656
1.6913922669837476e+18,43.9507,-32.856,0.282153,0.826321,-0.00806284,0.0174538,-0.56287,0.0330557,-0.0845534,-0.00177232,0.0,0.0,0.0,-0.081522,0.19613,0.00316261
